cdmTableName,cdmFieldName,category,tag_for_construct,ignore,done,double_construct,triple_construct,isRequired,cdmDatatype,userGuidance,etlConventions,isPrimaryKey,isForeignKey,fkTableName,fkFieldName,fkDomain,fkClass,unique DQ identifiers,sv_flg,c_flg,,,,,,,
location,location_source_value,,location,location_source,,,,No,varchar(50),,"Put the verbatim value for the location here, as it shows up in the source.",No,No,,,,,,TRUE,FALSE,,,,,,,
location,country_concept_id,,country,country_concept,,,,No,integer,The Concept Id representing the country. Values should conform to the [Geography](https://athena.ohdsi.org/search-terms/terms?domain=Geography&standardConcept=Standard&page=1&pageSize=15&query=&boosts) domain.,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
location,country_source_value,,country,country_source,,,,No,varchar(80),The name of the country.,,No,No,,,,,,TRUE,FALSE,,,,,,,
location,latitude,,latitude,,,,,No,float,,Must be between -90 and 90.,No,No,,,,,,FALSE,FALSE,,,,,,,
location,longitude,,longitude,,,,,No,float,,Must be between -180 and 180.,No,No,,,,,,FALSE,FALSE,,,,,,,
care_site,care_site_id,,care_site,,1,,,Yes,integer,,"Assign an ID to each combination of a location and nature of the site - the latter could be the Place of Service, name or another characteristic in your source data.",Yes,No,,,,,,FALSE,FALSE,,,,,,,
care_site,care_site_name,,care_site,,1,,,No,varchar(255),The name of the care_site as it appears in the source data,,No,No,,,,,,FALSE,FALSE,,,,,,,
care_site,place_of_service_concept_id,,place_of_service,,1,place_of_service,,No,integer,"This is a high-level way of characterizing a Care Site. Typically, however, Care Sites can provide care in multiple settings (inpatient, outpatient, etc.) and this granularity should be reflected in the visit.","Choose the concept in the visit domain that best represents the setting in which healthcare is provided in the Care Site. If most visits in a Care Site are Inpatient, then the place_of_service_concept_id should represent Inpatient. If information is present about a unique Care Site (e.g. Pharmacy) then a Care Site record should be created. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Visit&standardConcept=Standard&page=2&pageSize=15&query=). For information about how to populate this field please see the [THEMIS Conventions](https://ohdsi.github.io/Themis/tag_place_of_service.html).",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
care_site,location_id,,,,1,,,No,integer,The location_id from the LOCATION table representing the physical location of the care_site.,,No,Yes,LOCATION,LOCATION_ID,,,,FALSE,FALSE,,,,,,,
care_site,care_site_source_value,,care_site,care_site,1,,,No,varchar(50),The identifier of the care_site as it appears in the source data. This could be an identifier separate from the name of the care_site.,,No,No,,,,,,TRUE,FALSE,,,,,,,
care_site,place_of_service_source_value,,place_of_service,,1,place_of_service,,No,varchar(50),,Put the place of service of the care_site as it appears in the source data.,No,No,,,,,,TRUE,FALSE,,,,,,,
provider,provider_id,,provider,provider_id,,,,Yes,integer,It is assumed that every provider with a different unique identifier is in fact a different person and should be treated independently.,"This identifier can be the original id from the source data provided it is an integer, otherwise it can be an autogenerated number.",Yes,No,,,,,,FALSE,FALSE,,,,,,,
provider,provider_name,,provider,provider_name,,,,No,varchar(255),This field contains information that describes a healthcare provider.,"This field is not required for identifying the Provider's actual identity. Instead, its purpose is to uniquely and/or anonymously identify providers of care across the database.",No,No,,,,,,FALSE,FALSE,,,,,,,
provider,npi,,npi,,,,,No,varchar(20),This is the National Provider Number issued to health care providers in the US by the Centers for Medicare and Medicaid Services (CMS).,,No,No,,,,,,FALSE,FALSE,,,,,,,
provider,dea,,dea,,,,,No,varchar(20),"This is the identifier issued by the DEA, a US federal agency, that allows a provider to write prescriptions for controlled substances.",,No,No,,,,,,FALSE,FALSE,,,,,,,
provider,specialty_concept_id,,specialty,specialty_concept,,,,No,integer,"This field either represents the most common specialty that occurs in the data or the most specific concept that represents all specialties listed, should the provider have more than one. This includes physician specialties such as internal medicine, emergency medicine, etc. and allied health professionals such as nurses, midwives, and pharmacists.","If a Provider has more than one Specialty, there are two options: 1. Choose a concept_id which is a common ancestor to the multiple specialties, or, 2. Choose the specialty that occurs most often for the provider. Concepts in this field should be Standard with a domain of Provider. [Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Provider&standardConcept=Standard&page=1&pageSize=15&query=).",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
provider,care_site_id,,care,care_site,,,,No,integer,This is the CARE_SITE_ID for the location that the provider primarily practices in.,"If a Provider has more than one Care Site, the main or most often exerted CARE_SITE_ID should be recorded.",No,Yes,CARE_SITE,CARE_SITE_ID,,,,FALSE,FALSE,,,,,,,
provider,year_of_birth,,year,year_of,,,,No,integer,,,No,No,,,,,,FALSE,FALSE,,,,,,,
provider,gender_concept_id,,gender,gender_concept,,,,No,integer,This field represents the recorded gender of the provider in the source data.,"If given, put a concept from the gender domain representing the recorded gender of the provider. [Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Gender&standardConcept=Standard&page=1&pageSize=15&query=).",No,Yes,CONCEPT,CONCEPT_ID,Gender,,,FALSE,TRUE,,,,,,,
provider,provider_source_value,,provider,provider_source,,,,No,varchar(50),Use this field to link back to providers in the source data. This is typically used for error checking of ETL logic.,Some use cases require the ability to link back to providers in the source data. This field allows for the storing of the provider identifier as it appears in the source.,No,No,,,,,,TRUE,FALSE,,,,,,,
provider,specialty_source_value,,specialty,specialty_source,,,,No,varchar(50),"This refers to the specific type of healthcare provider or field of expertise listed in the source data, encompassing physician specialties like internal medicine, emergency medicine, etc., as well as allied health professionals such as nurses, midwives, and pharmacists. It covers medical specialties like surgery, internal medicine, and radiology, while other services like prosthetics, acupuncture, and physical therapy fall under the domain of ""Service.""",The type of provider and their specialty should be entered as they appear in the source data. The decision to use either the coded value or the text description is left to the discretion of the ETL-er.,No,No,,,,,,TRUE,FALSE,,,,,,,
provider,specialty_source_concept_id,,specialty,specialty_source,,,,No,integer,This is often zero as many sites use proprietary codes to store physician speciality.,If the source data codes provider specialty in an OMOP supported vocabulary store the concept_id here.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
provider,gender_source_value,,gender,gender_source,,,,No,varchar(50),This is provider's gender as it appears in the source data.,Put the provider's gender as it appears in the source data. This field is up to the discretion of the ETL-er as to whether this should be the coded value from the source or the text description of the lookup value.,No,No,,,,,,TRUE,FALSE,,,,,,,
provider,gender_source_concept_id,,gender,gender_source,,,,No,integer,This is often zero as many sites use proprietary codes to store provider gender.,If the source data codes provider gender in an OMOP supported vocabulary store the concept_id here.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
payer_plan_period,payer_plan_period_id,,payer,payer_plan,,,,Yes,integer,"A unique identifier for each unique combination of a Person, Payer, Plan, and Period of time.",,Yes,No,,,,,,FALSE,FALSE,,,,,,,
payer_plan_period,person_id,,person,person_id,,,,Yes,integer,The Person covered by the Plan.,"A single Person can have multiple, overlapping, PAYER_PLAN_PERIOD records",No,Yes,PERSON,PERSON_ID,,,,FALSE,FALSE,,,,,,,
payer_plan_period,payer_plan_period_start_date,,payer,payer_plan,,,,Yes,date,Start date of Plan coverage.,,No,No,,,,,,FALSE,FALSE,,,,,,,
payer_plan_period,payer_plan_period_end_date,,payer,payer_plan,,,,Yes,date,End date of Plan coverage.,,No,No,,,,,,FALSE,FALSE,,,,,,,
payer_plan_period,payer_concept_id,,payer,payer_concept,,,,No,integer,This field represents the organization who reimburses the provider which administers care to the Person.,"Map the payer directly to a standard CONCEPT_ID with the domain_id of 'Payer' ([Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Payer&standardConcept=Standard&page=1&pageSize=15&query=)). This vocabulary is not exhaustive so if there is a value missing, please see the [custom concepts](https://ohdsi.github.io/CommonDataModel/customConcepts.html) page.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
payer_plan_period,payer_source_value,,payer,payer_source,,,,No,varchar(50),This is the Payer as it appears in the source data.,,No,No,,,,,,TRUE,FALSE,,,,,,,
payer_plan_period,payer_source_concept_id,,payer,payer_source,,,,No,integer,,If the source data codes the Payer in an OMOP supported vocabulary store the concept_id here.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
payer_plan_period,plan_concept_id,,plan,plan_concept,,,,No,integer,This field represents the specific health benefit Plan the Person is enrolled in.,"Map the Plan directly to a standard CONCEPT_ID in the 'Plan' vocabulary ([Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Plan&standardConcept=Standard&page=1&pageSize=15&query=)). This vocabulary is not exhaustive so if there is a value missing, please see the [custom concepts](https://ohdsi.github.io/CommonDataModel/customConcepts.html) page.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
payer_plan_period,plan_source_value,,plan,plan_source,,,,No,varchar(50),This is the health benefit Plan of the Person as it appears in the source data.,,No,No,,,,,,TRUE,FALSE,,,,,,,
payer_plan_period,plan_source_concept_id,,plan,plan_source,,,,No,integer,,If the source data codes the Plan in an OMOP supported vocabulary store the concept_id here.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
payer_plan_period,sponsor_concept_id,,sponsor,sponsor_concept,,,,No,integer,"This field represents the sponsor of the Plan who finances the Plan. This includes self-insured, small group health plan and large group health plan.","Map the sponsor directly to a standard CONCEPT_ID with the domain_id of 'Sponsor' ([Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Sponsor&standardConcept=Standard&page=1&pageSize=15&query=)). This vocabulary is not exhaustive so if there is a value missing, please see the [custom concepts](https://ohdsi.github.io/CommonDataModel/customConcepts.html) page.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
payer_plan_period,sponsor_source_value,,sponsor,sponsor_source,,,,No,varchar(50),The Plan sponsor as it appears in the source data.,,No,No,,,,,,TRUE,FALSE,,,,,,,
payer_plan_period,sponsor_source_concept_id,,sponsor,sponsor_source,,,,No,integer,,If the source data codes the sponsor in an OMOP supported vocabulary store the concept_id here.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
payer_plan_period,family_source_value,,family,family_source,,,,No,varchar(50),The common identifier for all people (often a family) that covered by the same policy.,Often these are the common digits of the enrollment id of the policy members.,No,No,,,,,,TRUE,FALSE,,,,,,,
payer_plan_period,stop_reason_concept_id,,stop,stop_reason,,,,No,integer,"This field represents the reason the Person left the Plan, if known.",Map the stop reason directly to a standard CONCEPT_ID with a domain of 'Plan Stop Reason' ([Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Plan+Stop+Reason&standardConcept=Standard&page=1&pageSize=15&query=)). If one does not exist visit the [Custom Concepts](https://ohdsi.github.io/CommonDataModel/customConcepts.html) pate for more information.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
payer_plan_period,stop_reason_source_value,,stop,stop_reason,,,,No,varchar(50),The Plan stop reason as it appears in the source data.,,No,No,,,,,,TRUE,FALSE,,,,,,,
payer_plan_period,stop_reason_source_concept_id,,stop,stop_reason,,,,No,integer,,If the source data codes the stop reason in an OMOP supported vocabulary store the concept_id here.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
cost,cost_id,,cost,cost_id,,,,Yes,integer,,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
cost,cost_event_id,,cost,cost_event,,,,Yes,integer,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,cost_domain_id,,cost,cost_domain,,,,Yes,varchar(20),,,No,Yes,DOMAIN,DOMAIN_ID,,,,FALSE,FALSE,,,,,,,
cost,cost_type_concept_id,,cost,cost_type,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
cost,currency_concept_id,,currency,currency_concept,,,,No,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
cost,total_charge,,total,total_charge,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,total_cost,,total,total_cost,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,total_paid,,total,total_paid,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,paid_by_payer,,paid,paid_by,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,paid_by_patient,,paid,paid_by,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,paid_patient_copay,,paid,paid_patient,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,paid_patient_coinsurance,,paid,paid_patient,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,paid_patient_deductible,,paid,paid_patient,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,paid_by_primary,,paid,paid_by,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,paid_ingredient_cost,,paid,paid_ingredient,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,paid_dispensing_fee,,paid,paid_dispensing,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,payer_plan_period_id,,payer,payer_plan,,,,No,integer,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,amount_allowed,,amount,amount_allowed,,,,No,float,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cost,revenue_code_concept_id,,revenue,revenue_code,,,,No,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
cost,revenue_code_source_value,,revenue,revenue_code,,,,No,varchar(50),Revenue codes are a method to charge for a class of procedures and conditions in the U.S. hospital system.,,No,No,,,,,,TRUE,FALSE,,,,,,,
cost,drg_concept_id,,drg,drg_concept,,,,No,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
cost,drg_source_value,,drg,drg_source,,,,No,varchar(3),Diagnosis Related Groups are US codes used to classify hospital cases into one of approximately 500 groups.,,No,No,,,,,,TRUE,FALSE,,,,,,,
drug_era,drug_era_id,,drug,drug_era,,,,Yes,integer,,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
drug_era,person_id,,person,person_id,,,,Yes,integer,,,No,Yes,PERSON,PERSON_ID,,,,FALSE,FALSE,,,,,,,
drug_era,drug_concept_id,,drug,drug_concept,,,,Yes,integer,The drug_concept_id should conform to the concept class 'ingredient' as the drug_era is an era of time where a person is exposed to a particular drug ingredient.,,No,Yes,CONCEPT,CONCEPT_ID,Drug,Ingredient,,FALSE,TRUE,,,,,,,
drug_era,drug_era_start_date,,drug,drug_era,,,,Yes,date,,"The Drug Era Start Date is the start date of the first Drug Exposure for a given ingredient, with at least 31 days since the previous exposure.",No,No,,,,,,FALSE,FALSE,,,,,,,
drug_era,drug_era_end_date,,drug,drug_era,,,,Yes,date,,"The Drug Era End Date is the end date of the last Drug Exposure. The End Date of each Drug Exposure is either taken from the field drug_exposure_end_date or, as it is typically not available, inferred using the following rules:

For pharmacy prescription data, the date when the drug was dispensed plus the number of days of supply are used to extrapolate the End Date for the Drug Exposure. Depending on the country-specific healthcare system, this supply information is either explicitly provided in the day_supply field or inferred from package size or similar information.

For Procedure Drugs, usually the drug is administered on a single date (i.e., the administration date).

A standard Persistence Window of 30 days (gap, slack) is permitted between two subsequent such extrapolated DRUG_EXPOSURE records to be considered to be merged into a single Drug Era.",No,No,,,,,,FALSE,FALSE,,,,,,,
drug_era,drug_exposure_count,,drug,drug_exposure,,,,No,integer,The count of grouped DRUG_EXPOSURE records that were included in the DRUG_ERA row,,No,No,,,,,,FALSE,FALSE,,,,,,,
drug_era,gap_days,,gap,gap_days,,,,No,integer,,"The Gap Days determine how many total drug-free days are observed between all Drug Exposure events that contribute to a DRUG_ERA record. It is assumed that the drugs are ""not stockpiled"" by the patient, i.e. that if a new drug prescription or refill is observed (a new DRUG_EXPOSURE record is written), the remaining supply from the previous events is abandoned.   The difference between Persistence Window and Gap Days is that the former is the maximum drug-free time allowed between two subsequent DRUG_EXPOSURE records, while the latter is the sum of actual drug-free days for the given Drug Era under the above assumption of non-stockpiling.",No,No,,,,,,FALSE,FALSE,,,,,,,
dose_era,dose_era_id,,dose,dose_era,,,,Yes,integer,,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
dose_era,person_id,,person,person_id,,,,Yes,integer,,,No,Yes,PERSON,PERSON_ID,,,,FALSE,FALSE,,,,,,,
dose_era,drug_concept_id,,drug,drug_concept,,,,Yes,integer,The Concept Id representing the specific drug ingredient.,,No,Yes,CONCEPT,CONCEPT_ID,Drug,Ingredient,,FALSE,TRUE,,,,,,,
dose_era,unit_concept_id,,unit,unit_concept,,,,Yes,integer,The Concept Id representing the unit of the specific drug ingredient.,,No,Yes,CONCEPT,CONCEPT_ID,Unit,,,FALSE,TRUE,,,,,,,
dose_era,dose_value,,dose,dose_value,,,,Yes,float,The numeric value of the dosage of the drug_ingredient.,,No,No,,,,,,FALSE,FALSE,,,,,,,
dose_era,dose_era_start_date,,dose,dose_era,,,,Yes,date,"The date the Person started on the specific dosage, with at least 31 days since any prior exposure.",,No,No,,,,,,FALSE,FALSE,,,,,,,
dose_era,dose_era_end_date,,dose,dose_era,,,,Yes,date,,The date the Person was no longer exposed to the dosage of the specific drug ingredient. An era is ended if there are 31 days or more between dosage records.,No,No,,,,,,FALSE,FALSE,,,,,,,
condition_era,condition_era_id,,condition,condition_era,,,,Yes,integer,,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
condition_era,person_id,,person,person_id,,,,Yes,integer,,,No,Yes,PERSON,PERSON_ID,,,,FALSE,FALSE,,,,,,,
condition_era,condition_concept_id,,condition,condition_concept,,,,Yes,integer,The Concept Id representing the Condition.,,No,Yes,CONCEPT,CONCEPT_ID,Condition,,,FALSE,TRUE,,,,,,,
condition_era,condition_era_start_date,,condition,condition_era,,,,Yes,date,"The start date for the Condition Era

constructed from the individual

instances of Condition Occurrences.

It is the start date of the very first

chronologically recorded instance of

the condition with at least 31 days since any prior record of the same Condition.",,No,No,,,,,,FALSE,FALSE,,,,,,,
condition_era,condition_era_end_date,,condition,condition_era,,,,Yes,date,"The end date for the Condition Era

constructed from the individual

instances of Condition Occurrences.

It is the end date of the final

continuously recorded instance of the

Condition.",,No,No,,,,,,FALSE,FALSE,,,,,,,
condition_era,condition_occurrence_count,,condition,condition_occurrence,,,,No,integer,"The number of individual Condition

Occurrences used to construct the

condition era.",,No,No,,,,,,FALSE,FALSE,,,,,,,
episode,episode_id,,episode,episode_id,,,,Yes,integer,A unique identifier for each Episode.,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
episode,person_id,,person,person_id,,,,Yes,integer,The PERSON_ID of the PERSON for whom the episode is recorded.,,No,Yes,PERSON,PERSON_ID,,,,FALSE,FALSE,,,,,,,
episode,episode_concept_id,,episode,episode_concept,,,,Yes,integer,"The EPISODE_CONCEPT_ID represents the kind abstraction related to the disease phase, outcome or treatment.","Choose a concept in the Episode domain that best represents the ongoing disease phase, outcome, or treatment. Please see [article] for cancers and [article] for non-cancers describing how these are defined. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Episode&page=1&pageSize=15&query=)",No,Yes,CONCEPT,CONCEPT_ID,Episode,,,FALSE,TRUE,,,,,,,
episode,episode_start_date,,episode,episode_start,,,,Yes,date,The date when the Episode beings.,Please see [article] for how to define an Episode start date.,No,No,,,,,,FALSE,FALSE,,,,,,,
episode,episode_start_datetime,,episode,episode_start,,,,No,datetime,The date and time when the Episode begins.,,No,No,,,,,,FALSE,FALSE,,,,,,,
episode,episode_end_date,,episode,episode_end,,,,No,date,The date when the instance of the Episode is considered to have ended.,Please see [article] for how to define an Episode end date.,No,No,,,,,,FALSE,FALSE,,,,,,,
episode,episode_end_datetime,,episode,episode_end,,,,No,datetime,The date when the instance of the Episode is considered to have ended.,,No,No,,,,,,FALSE,FALSE,,,,,,,
episode,episode_parent_id,,episode,episode_parent,,,,No,integer,Use this field to find the Episode that subsumes the given Episode record. This is used in the case that an Episode are nested into each other.,"If there are multiple nested levels to how Episodes are represented, the EPISODE_PARENT_ID can be used to record this relationship.",No,No,,,,,,FALSE,FALSE,,,,,,,
episode,episode_number,,episode,episode_number,,,,No,integer,"For sequences of episodes, this is used to indicate the order the episodes occurred. For example, lines of treatment could be indicated here.",Please see [article] for the details of how to count episodes.,No,No,,,,,,FALSE,FALSE,,,,,,,
episode,episode_object_concept_id,,episode,episode_object,,,,Yes,integer,"A Standard Concept representing the disease phase, outcome, or other abstraction of which the episode consists.  For example, if the EPISODE_CONCEPT_ID is [treatment regimen](https://athena.ohdsi.org/search-terms/terms/32531) then the EPISODE_OBJECT_CONCEPT_ID should contain the chemotherapy regimen concept, like [Afatinib monotherapy](https://athena.ohdsi.org/search-terms/terms/35804392).",Episode entries from the 'Disease Episode' concept class should have an episode_object_concept_id that comes from the Condition domain.  Episode entries from the 'Treatment Episode' concept class should have an episode_object_concept_id that scome from the 'Procedure' domain or 'Regimen' concept class.,No,Yes,CONCEPT,CONCEPT_ID,"Procedure, Regimen",,,FALSE,TRUE,,,,,,,
episode,episode_type_concept_id,,episode,episode_type,,,,Yes,integer,"This field can be used to determine the provenance of the Episode record, as in whether the episode was from an EHR system, insurance claim, registry, or other sources.",Choose the EPISODE_TYPE_CONCEPT_ID that best represents the provenance of the record. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=). A more detailed explanation of each Type Concept can be found on the [vocabulary wiki](https://github.com/OHDSI/Vocabulary-v5.0/wiki/Vocab.-TYPE_CONCEPT).,No,Yes,CONCEPT,CONCEPT_ID,Type Concept,,,FALSE,TRUE,,,,,,,
episode,episode_source_value,,episode,episode_source,,,,No,varchar(50),The source code for the Episode as it appears in the source data. This code is mapped to a Standard Condition Concept in the Standardized Vocabularies and the original code is stored here for reference.,,No,No,,,,,,TRUE,FALSE,,,,,,,
episode,episode_source_concept_id,,episode,episode_source,,,,No,integer,A foreign key to a Episode Concept that refers to the code used in the source.,Given that the Episodes are user-defined it is unlikely that there will be a Source Concept available. If that is the case then set this field to zero.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
episode_event,episode_id,,episode,episode_id,,,,Yes,integer,Use this field to link the EPISODE_EVENT record to its EPISODE.,Put the EPISODE_ID that subsumes the EPISODE_EVENT record here.,No,Yes,EPISODE,EPISODE_ID,,,,FALSE,FALSE,,,,,,,
episode_event,event_id,,event,event_id,,,,Yes,integer,"This field is the primary key of the linked record in the database. For example, if the Episode Event is a Condition Occurrence, then the CONDITION_OCCURRENCE_ID of the linked record goes in this field.",Put the primary key of the linked record here.,No,No,,,,,,FALSE,FALSE,,,,,,,
episode_event,episode_event_field_concept_id,,episode,episode_event,,,,Yes,integer,This field is the CONCEPT_ID that identifies which table the primary key of the linked record came from.,Put the CONCEPT_ID that identifies which table and field the EVENT_ID came from. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?vocabulary=CDM&conceptClass=Field&page=1&pageSize=15&query=),No,Yes,CONCEPT,CONCEPT_ID,Metadata,,,FALSE,TRUE,,,,,,,
metadata,metadata_id,,metadata,metadata_id,,,,Yes,integer,The unique key given to a Metadata record.,Attribute value is auto-generated,Yes,No,,,,,,FALSE,FALSE,,,,,,,
metadata,metadata_concept_id,,metadata,metadata_concept,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
metadata,metadata_type_concept_id,,metadata,metadata_type,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
metadata,name,,name,,,,,Yes,varchar(250),,,No,No,,,,,,FALSE,FALSE,,,,,,,
metadata,value_as_string,,value,value_as,,,,No,varchar(250),,,No,No,,,,,,FALSE,FALSE,,,,,,,
metadata,value_as_concept_id,,value,value_as,,,,No,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
metadata,value_as_number,,value,value_as,,,,No,float,"This is the numerical value of the result of the Metadata, if applicable and available. It is not expected that all Metadata will have numeric results, rather, this field is here to house values should they exist.",,No,No,,,,,,FALSE,FALSE,,,,,,,
metadata,metadata_date,,metadata,metadata_date,,,,No,date,,,No,No,,,,,,FALSE,FALSE,,,,,,,
metadata,metadata_datetime,,metadata,metadata_datetime,,,,No,datetime,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cdm_source,cdm_source_name,,cdm,cdm_source,,,,Yes,varchar(255),The name of the CDM instance.,,No,No,,,,,,FALSE,FALSE,,,,,,,
cdm_source,cdm_source_abbreviation,,cdm,cdm_source,,,,Yes,varchar(25),The abbreviation of the CDM instance.,,No,No,,,,,,FALSE,FALSE,,,,,,,
cdm_source,cdm_holder,,cdm,cdm_holder,,,,Yes,varchar(255),The holder of the CDM instance.,,No,No,,,,,,FALSE,FALSE,,,,,,,
cdm_source,source_description,,source,source_description,,,,No,varchar(MAX),The description of the CDM instance.,,No,No,,,,,,FALSE,FALSE,,,,,,,
cdm_source,source_documentation_reference,,source,source_documentation,,,,No,varchar(255),Refers to a publication or web resource describing the source data,e.g. a data dictionary.,,No,No,,,,"NA,NA",FALSE,FALSE,,,,,,,
cdm_source,cdm_etl_reference,,cdm,cdm_etl,,,,No,varchar(255),,Version of the ETL script used. e.g. link to the Git release,No,No,,,,,,FALSE,FALSE,,,,,,,
cdm_source,source_release_date,,source,source_release,,,,Yes,date,The date the data was extracted from the source system. In some systems that is the same as the date the ETL was run. Typically the latest even date in the source is on the source_release_date.,,No,No,,,,,,FALSE,FALSE,,,,,,,
cdm_source,cdm_release_date,,cdm,cdm_release,,,,Yes,date,The date the ETL script was completed. Typically this is after the source_release_date.,,No,No,,,,,,FALSE,FALSE,,,,,,,
cdm_source,cdm_version,,cdm,cdm_version,,,,No,varchar(10),Version of the OMOP CDM used as string. e.g. v5.4,,No,No,,,,,,FALSE,FALSE,,,,,,,
cdm_source,cdm_version_concept_id,,cdm,cdm_version,,,,Yes,integer,The Concept Id representing the version of the CDM.,You can find all concepts that represent the CDM versions using the query: `SELECT * FROM CONCEPT WHERE   VOCABULARY_ID = 'CDM' AND CONCEPT_CLASS = 'CDM'`,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
cdm_source,vocabulary_version,,vocabulary,vocabulary_version,,,,Yes,varchar(20),Version of the OMOP standardised vocabularies loaded,You can find the version of your Vocabulary using the query: `SELECT vocabulary_version from vocabulary  where vocabulary_id = 'None'`,No,No,,,,,,FALSE,FALSE,,,,,,,
concept,concept_id,,concept,concept_id,,,,Yes,integer,A unique identifier for each Concept across all domains.,,Yes,No,,,,,,FALSE,TRUE,,,,,,,
concept,concept_name,,concept,concept_name,,,,Yes,varchar(255),"An unambiguous, meaningful and descriptive name for the Concept.",,No,No,,,,,,FALSE,FALSE,,,,,,,
concept,domain_id,,domain,domain_id,,,,Yes,varchar(20),A foreign key to the [DOMAIN](https://ohdsi.github.io/CommonDataModel/cdm54.html#domain) table the Concept belongs to.,,No,Yes,DOMAIN,DOMAIN_ID,,,,FALSE,FALSE,,,,,,,
concept,vocabulary_id,,vocabulary,vocabulary_id,,,,Yes,varchar(20),"A foreign key to the [VOCABULARY](https://ohdsi.github.io/CommonDataModel/cdm54.html#vocabulary)

table indicating from which source the

Concept has been adapted.",,No,Yes,VOCABULARY,VOCABULARY_ID,,,,FALSE,FALSE,,,,,,,
concept,concept_class_id,,concept,concept_class,,,,Yes,varchar(20),"The attribute or concept class of the

Concept. Examples are 'Clinical Drug',

'Ingredient', 'Clinical Finding' etc.",,No,Yes,CONCEPT_CLASS,CONCEPT_CLASS_ID,,,,FALSE,FALSE,,,,,,,
